Data,10,record,timestamp,"1013707448",s,position_lat,"446856988",semicircles,position_long,"-1457468848",semicircles,distance,"1179.28",m,altitude,"23.600000000000023",m,speed,"9.078",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,gps_accuracy,"7",m,enhanced_altitude,"23.600000000000023",m,enhanced_speed,"9.078",m/s,ascent,"59",m,lat_gps,"446856988",semis,lon_gps,"-1457468848",semis,
Data,10,record,timestamp,"1013707449",s,position_lat,"446857671",semicircles,position_long,"-1457468484",semicircles,distance,"1187.91",m,altitude,"22.600000000000023",m,speed,"9.039",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,gps_accuracy,"7",m,enhanced_altitude,"22.600000000000023",m,enhanced_speed,"9.039",m/s,ascent,"59",m,lat_gps,"446857671",semis,lon_gps,"-1457468484",semis,
Data,10,record,timestamp,"1013707450",s,position_lat,"446858445",semicircles,position_long,"-1457467937",semicircles,distance,"1193.05",m,altitude,"20.799999999999955",m,speed,"8.94",m/s,grade,"4.86",%,vertical_speed,"0.425",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"20.799999999999955",m,enhanced_speed,"8.94",m/s,ascent,"60",m,lat_gps,"446858445",semis,lon_gps,"-1457467937",semis,
Data,10,record,timestamp,"1013707451",s,position_lat,"446859446",semicircles,position_long,"-1457467300",semicircles,distance,"1205.17",m,altitude,"21.0",m,speed,"8.922",m/s,grade,"4.26",%,vertical_speed,"0.378",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"21.0",m,enhanced_speed,"8.922",m/s,ascent,"60",m,lat_gps,"446859446",semis,lon_gps,"-1457467300",semis,
Data,10,record,timestamp,"1013707452",s,position_lat,"446860174",semicircles,position_long,"-1457466845",semicircles,distance,"1215.26",m,altitude,"21.600000000000023",m,speed,"9.269",m/s,grade,"2.94",%,vertical_speed,"0.264",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"21.600000000000023",m,enhanced_speed,"9.269",m/s,ascent,"60",m,lat_gps,"446860174",semis,lon_gps,"-1457466845",semis,
Data,10,record,timestamp,"1013707453",s,position_lat,"446860993",semicircles,position_long,"-1457466299",semicircles,distance,"1224.58",m,altitude,"21.399999999999977",m,speed,"9.606",m/s,grade,"1.41",%,vertical_speed,"0.128",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"21.399999999999977",m,enhanced_speed,"9.606",m/s,ascent,"60",m,lat_gps,"446860993",semis,lon_gps,"-1457466299",semis,
Data,10,record,timestamp,"1013707454",s,position_lat,"446861767",semicircles,position_long,"-1457465753",semicircles,distance,"1234.74",m,altitude,"23.399999999999977",m,speed,"9.764",m/s,grade,"-0.38",%,vertical_speed,"-0.035",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"23.399999999999977",m,enhanced_speed,"9.764",m/s,ascent,"61",m,lat_gps,"446861767",semis,lon_gps,"-1457465753",semis,
Data,10,record,timestamp,"1013707455",s,position_lat,"446862541",semicircles,position_long,"-1457465116",semicircles,distance,"1243.99",m,altitude,"21.0",m,speed,"9.887",m/s,grade,"-0.41",%,vertical_speed,"-0.038",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"21.0",m,enhanced_speed,"9.887",m/s,ascent,"62",m,lat_gps,"446862541",semis,lon_gps,"-1457465116",semis,
Data,10,record,timestamp,"1013707456",s,position_lat,"446863451",semicircles,position_long,"-1457464661",semicircles,distance,"1254.76",m,altitude,"19.200000000000045",m,speed,"9.932",m/s,grade,"-1.43",%,vertical_speed,"-0.133",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"19.200000000000045",m,enhanced_speed,"9.932",m/s,ascent,"62",m,lat_gps,"446863451",semis,lon_gps,"-1457464661",semis,
Data,10,record,timestamp,"1013707457",s,position_lat,"446864543",semicircles,position_long,"-1457464206",semicircles,distance,"1265.04",m,altitude,"18.0",m,speed,"9.963",m/s,grade,"-2.35",%,vertical_speed,"-0.222",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"18.0",m,enhanced_speed,"9.963",m/s,ascent,"64",m,lat_gps,"446864543",semis,lon_gps,"-1457464206",semis,
Data,10,record,timestamp,"1013707458",s,position_lat,"446865726",semicircles,position_long,"-1457463750",semicircles,distance,"1274.17",m,altitude,"14.200000000000045",m,speed,"9.977",m/s,grade,"-3.16",%,vertical_speed,"-0.303",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"14.200000000000045",m,enhanced_speed,"9.977",m/s,ascent,"64",m,lat_gps,"446865726",semis,lon_gps,"-1457463750",semis,
Data,10,record,timestamp,"1013707459",s,position_lat,"446866682",semicircles,position_long,"-1457463295",semicircles,distance,"1282.79",m,altitude,"14.399999999999977",m,speed,"8.865",m/s,grade,"-5.4",%,vertical_speed,"-0.525",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"14.399999999999977",m,enhanced_speed,"8.865",m/s,ascent,"64",m,lat_gps,"446866682",semis,lon_gps,"-1457463295",semis,
Data,10,record,timestamp,"1013707460",s,position_lat,"446867365",semicircles,position_long,"-1457463113",semicircles,distance,"1291.35",m,altitude,"14.200000000000045",m,speed,"8.862",m/s,grade,"-7.48",%,vertical_speed,"-0.731",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"14.200000000000045",m,enhanced_speed,"8.862",m/s,ascent,"64",m,lat_gps,"446867365",semis,lon_gps,"-1457463113",semis,
Data,10,record,timestamp,"1013707461",s,position_lat,"446868093",semicircles,position_long,"-1457462749",semicircles,distance,"1302.15",m,altitude,"13.799999999999955",m,speed,"9.365",m/s,grade,"-9.79",%,vertical_speed,"-0.949",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"13.799999999999955",m,enhanced_speed,"9.365",m/s,ascent,"64",m,lat_gps,"446868093",semis,lon_gps,"-1457462749",semis,
Data,10,record,timestamp,"1013707462",s,position_lat,"446868821",semicircles,position_long,"-1457462294",semicircles,distance,"1310.84",m,altitude,"15.200000000000045",m,speed,"9.593",m/s,grade,"-11.2",%,vertical_speed,"-1.069",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"15.200000000000045",m,enhanced_speed,"9.593",m/s,ascent,"65",m,lat_gps,"446868821",semis,lon_gps,"-1457462294",semis,
Data,10,record,timestamp,"1013707463",s,position_lat,"446869595",semicircles,position_long,"-1457461748",semicircles,distance,"1321.36",m,altitude,"14.200000000000045",m,speed,"9.612",m/s,grade,"-10.4",%,vertical_speed,"-0.977",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"14.200000000000045",m,enhanced_speed,"9.612",m/s,ascent,"65",m,lat_gps,"446869595",semis,lon_gps,"-1457461748",semis,
Data,10,record,timestamp,"1013707464",s,position_lat,"446870414",semicircles,position_long,"-1457461202",semicircles,distance,"1329.77",m,altitude,"13.600000000000023",m,speed,"9.651",m/s,grade,"-9.13",%,vertical_speed,"-0.85",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"13.600000000000023",m,enhanced_speed,"9.651",m/s,ascent,"65",m,lat_gps,"446870414",semis,lon_gps,"-1457461202",semis,
Data,10,record,timestamp,"1013707465",s,position_lat,"446871324",semicircles,position_long,"-1457460747",semicircles,distance,"1340.27",m,altitude,"10.600000000000023",m,speed,"9.74",m/s,grade,"-6.18",%,vertical_speed,"-0.576",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"10.600000000000023",m,enhanced_speed,"9.74",m/s,ascent,"67",m,lat_gps,"446871324",semis,lon_gps,"-1457460747",semis,
Data,10,record,timestamp,"1013707466",s,position_lat,"446872644",semicircles,position_long,"-1457460110",semicircles,distance,"1350.71",m,altitude,"9.399999999999977",m,speed,"9.757",m/s,grade,"-5.35",%,vertical_speed,"-0.501",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"9.399999999999977",m,enhanced_speed,"9.757",m/s,ascent,"67",m,lat_gps,"446872644",semis,lon_gps,"-1457460110",semis,
Data,10,record,timestamp,"1013707467",s,position_lat,"446873463",semicircles,position_long,"-1457459472",semicircles,distance,"1359.23",m,altitude,"10.800000000000011",m,speed,"9.745",m/s,grade,"-5.36",%,vertical_speed,"-0.509",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"10.800000000000011",m,enhanced_speed,"9.745",m/s,ascent,"67",m,lat_gps,"446873463",semis,lon_gps,"-1457459472",semis,
Data,10,record,timestamp,"1013707468",s,position_lat,"446874601",semicircles,position_long,"-1457459017",semicircles,distance,"1369.73",m,altitude,"12.0",m,speed,"9.742",m/s,grade,"-4.83",%,vertical_speed,"-0.464",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"12.0",m,enhanced_speed,"9.742",m/s,ascent,"67",m,lat_gps,"446874601",semis,lon_gps,"-1457459017",semis,
Data,10,record,timestamp,"1013707469",s,position_lat,"446875557",semicircles,position_long,"-1457458380",semicircles,distance,"1380.23",m,altitude,"15.600000000000023",m,speed,"9.811",m/s,grade,"-5.03",%,vertical_speed,"-0.487",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"15.600000000000023",m,enhanced_speed,"9.811",m/s,ascent,"67",m,lat_gps,"446875557",semis,lon_gps,"-1457458380",semis,
Data,10,record,timestamp,"1013707470",s,position_lat,"446876831",semicircles,position_long,"-1457457743",semicircles,distance,"1387.57",m,altitude,"17.600000000000023",m,speed,"9.885",m/s,grade,"-2.8",%,vertical_speed,"-0.273",m/s,calories,"0",kcal,gps_accuracy,"5",m,enhanced_altitude,"17.600000000000023",m,enhanced_speed,"9.885",m/s,ascent,"69",m,lat_gps,"446876831",semis,lon_gps,"-1457457743",semis,
Data,10,record,timestamp,"1013707471",s,position_lat,"446877969",semicircles,position_long,"-1457457288",semicircles,distance,"1399.28",m,altitude,"18.600000000000023",m,speed,"10.024",m/s,grade,"0.51",%,vertical_speed,"0.05",m/s,calories,"0",kcal,gps_accuracy,"5",m,enhanced_altitude,"18.600000000000023",m,enhanced_speed,"10.024",m/s,ascent,"70",m,lat_gps,"446877969",semis,lon_gps,"-1457457288",semis,
Data,10,record,timestamp,"1013707472",s,position_lat,"446878925",semicircles,position_long,"-1457456833",semicircles,distance,"1409.83",m,altitude,"21.600000000000023",m,speed,"10.067",m/s,grade,"4.08",%,vertical_speed,"0.399",m/s,calories,"0",kcal,gps_accuracy,"5",m,enhanced_altitude,"21.600000000000023",m,enhanced_speed,"10.067",m/s,ascent,"73",m,lat_gps,"446878925",semis,lon_gps,"-1457456833",semis,
Data,10,record,timestamp,"1013707473",s,position_lat,"446879926",semicircles,position_long,"-1457456105",semicircles,distance,"1420.17",m,altitude,"22.200000000000045",m,speed,"10.023",m/s,grade,"9.38",%,vertical_speed,"0.919",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"22.200000000000045",m,enhanced_speed,"10.023",m/s,ascent,"75",m,lat_gps,"446879926",semis,lon_gps,"-1457456105",semis,
Data,10,record,timestamp,"1013707474",s,position_lat,"446880882",semicircles,position_long,"-1457455467",semicircles,distance,"1430.68",m,altitude,"21.200000000000045",m,speed,"10.222",m/s,grade,"13.2",%,vertical_speed,"1.296",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"21.200000000000045",m,enhanced_speed,"10.222",m/s,ascent,"76",m,lat_gps,"446880882",semis,lon_gps,"-1457455467",semis,
Data,10,record,timestamp,"1013707475",s,position_lat,"446881746",semicircles,position_long,"-1457454739",semicircles,distance,"1441.19",m,altitude,"24.799999999999955",m,speed,"10.24",m/s,grade,"14.87",%,vertical_speed,"1.466",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"24.799999999999955",m,enhanced_speed,"10.24",m/s,ascent,"80",m,lat_gps,"446881746",semis,lon_gps,"-1457454739",semis,
Data,10,record,timestamp,"1013707476",s,position_lat,"446882839",semicircles,position_long,"-1457454466",semicircles,distance,"1451.7",m,altitude,"25.0",m,speed,"10.27",m/s,grade,"15.31",%,vertical_speed,"1.519",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"25.0",m,enhanced_speed,"10.27",m/s,ascent,"80",m,lat_gps,"446882839",semis,lon_gps,"-1457454466",semis,
Data,10,record,timestamp,"1013707477",s,position_lat,"446883885",semicircles,position_long,"-1457454011",semicircles,distance,"1462.21",m,altitude,"23.0",m,speed,"10.288",m/s,grade,"13.7",%,vertical_speed,"1.372",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"23.0",m,enhanced_speed,"10.288",m/s,ascent,"80",m,lat_gps,"446883885",semis,lon_gps,"-1457454011",semis,
Data,10,record,timestamp,"1013707478",s,position_lat,"446884796",semicircles,position_long,"-1457453465",semicircles,distance,"1472.71",m,altitude,"24.600000000000023",m,speed,"10.261",m/s,grade,"10.8",%,vertical_speed,"1.091",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"24.600000000000023",m,enhanced_speed,"10.261",m/s,ascent,"84",m,lat_gps,"446884796",semis,lon_gps,"-1457453465",semis,
Data,10,record,timestamp,"1013707479",s,position_lat,"446885751",semicircles,position_long,"-1457453010",semicircles,distance,"1481.59",m,altitude,"23.799999999999955",m,speed,"10.18",m/s,grade,"8.21",%,vertical_speed,"0.835",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"23.799999999999955",m,enhanced_speed,"10.18",m/s,ascent,"84",m,lat_gps,"446885751",semis,lon_gps,"-1457453010",semis,
Data,10,record,timestamp,"1013707480",s,position_lat,"446886798",semicircles,position_long,"-1457453010",semicircles,distance,"1492.13",m,altitude,"19.399999999999977",m,speed,"10.196",m/s,grade,"5.9",%,vertical_speed,"0.603",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"19.399999999999977",m,enhanced_speed,"10.196",m/s,ascent,"84",m,lat_gps,"446886798",semis,lon_gps,"-1457453010",semis,
Data,10,record,timestamp,"1013707481",s,position_lat,"446887754",semicircles,position_long,"-1457452373",semicircles,distance,"1502.7",m,altitude,"21.399999999999977",m,speed,"10.202",m/s,grade,"1.99",%,vertical_speed,"0.204",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"21.399999999999977",m,enhanced_speed,"10.202",m/s,ascent,"87",m,lat_gps,"446887754",semis,lon_gps,"-1457452373",semis,
Data,10,record,timestamp,"1013707482",s,position_lat,"446888846",semicircles,position_long,"-1457452009",semicircles,distance,"1512.37",m,altitude,"21.799999999999955",m,speed,"10.196",m/s,grade,"-0.59",%,vertical_speed,"-0.061",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"21.799999999999955",m,enhanced_speed,"10.196",m/s,ascent,"87",m,lat_gps,"446888846",semis,lon_gps,"-1457452009",semis,
Data,10,record,timestamp,"1013707483",s,position_lat,"446889847",semicircles,position_long,"-1457451644",semicircles,distance,"1519.02",m,altitude,"18.799999999999955",m,speed,"10.22",m/s,grade,"-2.1",%,vertical_speed,"-0.215",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"18.799999999999955",m,enhanced_speed,"10.22",m/s,ascent,"87",m,lat_gps,"446889847",semis,lon_gps,"-1457451644",semis,
Data,10,record,timestamp,"1013707484",s,position_lat,"446890803",semicircles,position_long,"-1457451098",semicircles,distance,"1528.12",m,altitude,"16.799999999999955",m,speed,"10.171",m/s,grade,"-4.31",%,vertical_speed,"-0.44",m/s,calories,"0",kcal,gps_accuracy,"7",m,enhanced_altitude,"16.799999999999955",m,enhanced_speed,"10.171",m/s,ascent,"90",m,lat_gps,"446890803",semis,lon_gps,"-1457451098",semis,
Data,10,record,timestamp,"1013707485",s,position_lat,"446891759",semicircles,position_long,"-1457450643",semicircles,distance,"1538.7",m,altitude,"14.0",m,speed,"10.167",m/s,grade,"-7.23",%,vertical_speed,"-0.735",m/s,calories,"0",kcal,gps_accuracy,"7",m,enhanced_altitude,"14.0",m,enhanced_speed,"10.167",m/s,ascent,"90",m,lat_gps,"446891759",semis,lon_gps,"-1457450643",semis,
Data,10,record,timestamp,"1013707486",s,position_lat,"446892669",semicircles,position_long,"-1457450188",semicircles,distance,"1548.53",m,altitude,"13.799999999999955",m,speed,"10.16",m/s,grade,"-9.15",%,vertical_speed,"-0.928",m/s,calories,"0",kcal,gps_accuracy,"8",m,enhanced_altitude,"13.799999999999955",m,enhanced_speed,"10.16",m/s,ascent,"90",m,lat_gps,"446892669",semis,lon_gps,"-1457450188",semis,
Data,10,record,timestamp,"1013707487",s,position_lat,"446893852",semicircles,position_long,"-1457449460",semicircles,distance,"1559.06",m,altitude,"13.200000000000045",m,speed,"10.106",m/s,grade,"-10.35",%,vertical_speed,"-1.048",m/s,calories,"0",kcal,gps_accuracy,"8",m,enhanced_altitude,"13.200000000000045",m,enhanced_speed,"10.106",m/s,ascent,"90",m,lat_gps,"446893852",semis,lon_gps,"-1457449460",semis,
Data,10,record,timestamp,"1013707488",s,position_lat,"446894990",semicircles,position_long,"-1457449005",semicircles,distance,"1569.59",m,altitude,"13.0",m,speed,"10.164",m/s,grade,"-11.68",%,vertical_speed,"-1.18",m/s,calories,"0",kcal,gps_accuracy,"9",m,enhanced_altitude,"13.0",m,enhanced_speed,"10.164",m/s,ascent,"90",m,lat_gps,"446894990",semis,lon_gps,"-1457449005",semis,
Data,10,record,timestamp,"1013707489",s,position_lat,"446896037",semicircles,position_long,"-1457448368",semicircles,distance,"1580.13",m,altitude,"14.799999999999955",m,speed,"10.124",m/s,grade,"-11.16",%,vertical_speed,"-1.127",m/s,calories,"0",kcal,gps_accuracy,"9",m,enhanced_altitude,"14.799999999999955",m,enhanced_speed,"10.124",m/s,ascent,"90",m,lat_gps,"446896037",semis,lon_gps,"-1457448368",semis,
Data,10,record,timestamp,"1013707490",s,position_lat,"446897084",semicircles,position_long,"-1457448095",semicircles,distance,"1589.48",m,altitude,"15.0",m,speed,"10.026",m/s,grade,"-9.07",%,vertical_speed,"-0.917",m/s,calories,"0",kcal,gps_accuracy,"9",m,enhanced_altitude,"15.0",m,enhanced_speed,"10.026",m/s,ascent,"90",m,lat_gps,"446897084",semis,lon_gps,"-1457448095",semis,
Data,10,record,timestamp,"1013707491",s,position_lat,"446898267",semicircles,position_long,"-1457447639",semicircles,distance,"1599.1",m,altitude,"15.0",m,speed,"9.975",m/s,grade,"-7.86",%,vertical_speed,"-0.794",m/s,calories,"0",kcal,gps_accuracy,"9",m,enhanced_altitude,"15.0",m,enhanced_speed,"9.975",m/s,ascent,"90",m,lat_gps,"446898267",semis,lon_gps,"-1457447639",semis,
Data,10,record,timestamp,"1013707492",s,position_lat,"446899314",semicircles,position_long,"-1457447002",semicircles,distance,"1609.64",m,altitude,"14.799999999999955",m,speed,"9.859",m/s,grade,"-4.87",%,vertical_speed,"-0.492",m/s,calories,"0",kcal,gps_accuracy,"9",m,enhanced_altitude,"14.799999999999955",m,enhanced_speed,"9.859",m/s,ascent,"92",m,lat_gps,"446899314",semis,lon_gps,"-1457447002",semis,
Data,10,record,timestamp,"1013707493",s,position_lat,"446900360",semicircles,position_long,"-1457446456",semicircles,distance,"1620.17",m,altitude,"14.799999999999955",m,speed,"9.869",m/s,grade,"-1.42",%,vertical_speed,"-0.143",m/s,calories,"0",kcal,gps_accuracy,"9",m,enhanced_altitude,"14.799999999999955",m,enhanced_speed,"9.869",m/s,ascent,"93",m,lat_gps,"446900360",semis,lon_gps,"-1457446456",semis,
Data,10,record,timestamp,"1013707494",s,position_lat,"446901134",semicircles,position_long,"-1457445728",semicircles,distance,"1628.06",m,altitude,"14.799999999999955",m,speed,"9.806",m/s,grade,"0.71",%,vertical_speed,"0.071",m/s,calories,"0",kcal,gps_accuracy,"9",m,enhanced_altitude,"14.799999999999955",m,enhanced_speed,"9.806",m/s,ascent,"93",m,lat_gps,"446901134",semis,lon_gps,"-1457445728",semis,
Data,10,record,timestamp,"1013707495",s,position_lat,"446901999",semicircles,position_long,"-1457445182",semicircles,distance,"1639.14",m,altitude,"14.799999999999955",m,speed,"9.795",m/s,grade,"1.95",%,vertical_speed,"0.195",m/s,calories,"0",kcal,gps_accuracy,"10",m,enhanced_altitude,"14.799999999999955",m,enhanced_speed,"9.795",m/s,ascent,"93",m,lat_gps,"446901999",semis,lon_gps,"-1457445182",semis,
Data,10,record,timestamp,"1013707496",s,position_lat,"446902954",semicircles,position_long,"-1457444727",semicircles,distance,"1649.68",m,altitude,"14.799999999999955",m,speed,"9.766",m/s,grade,"1.74",%,vertical_speed,"0.173",m/s,calories,"0",kcal,gps_accuracy,"10",m,enhanced_altitude,"14.799999999999955",m,enhanced_speed,"9.766",m/s,ascent,"93",m,lat_gps,"446902954",semis,lon_gps,"-1457444727",semis,
Data,10,record,timestamp,"1013707497",s,position_lat,"446904001",semicircles,position_long,"-1457444545",semicircles,distance,"1659.34",m,altitude,"14.799999999999955",m,speed,"9.741",m/s,grade,"0.12",%,vertical_speed,"0.012",m/s,calories,"0",kcal,gps_accuracy,"10",m,enhanced_altitude,"14.799999999999955",m,enhanced_speed,"9.741",m/s,ascent,"93",m,lat_gps,"446904001",semis,lon_gps,"-1457444545",semis,
Data,10,record,timestamp,"1013707498",s,position_lat,"446905002",semicircles,position_long,"-1457444272",semicircles,distance,"1668.65",m,altitude,"14.799999999999955",m,speed,"9.666",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,gps_accuracy,"10",m,enhanced_altitude,"14.799999999999955",m,enhanced_speed,"9.666",m/s,ascent,"93",m,lat_gps,"446905002",semis,lon_gps,"-1457444272",semis,
Data,10,record,timestamp,"1013707499",s,position_lat,"446905958",semicircles,position_long,"-1457443726",semicircles,distance,"1678.39",m,altitude,"14.799999999999955",m,speed,"9.56",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,gps_accuracy,"10",m,enhanced_altitude,"14.799999999999955",m,enhanced_speed,"9.56",m/s,ascent,"93",m,lat_gps,"446905958",semis,lon_gps,"-1457443726",semis,
Data,10,record,timestamp,"1013707500",s,position_lat,"446906914",semicircles,position_long,"-1457443179",semicircles,distance,"1687.63",m,altitude,"14.600000000000023",m,speed,"9.337",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,gps_accuracy,"10",m,enhanced_altitude,"14.600000000000023",m,enhanced_speed,"9.337",m/s,ascent,"93",m,lat_gps,"446906914",semis,lon_gps,"-1457443179",semis,
Data,10,record,timestamp,"1013707501",s,position_lat,"446907961",semicircles,position_long,"-1457442542",semicircles,distance,"1696.07",m,altitude,"14.600000000000023",m,speed,"9.172",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,gps_accuracy,"10",m,enhanced_altitude,"14.600000000000023",m,enhanced_speed,"9.172",m/s,ascent,"93",m,lat_gps,"446907961",semis,lon_gps,"-1457442542",semis,
Data,10,record,timestamp,"1013707502",s,position_lat,"446909007",semicircles,position_long,"-1457442087",semicircles,distance,"1706.6",m,altitude,"14.399999999999977",m,speed,"9.13",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,gps_accuracy,"10",m,enhanced_altitude,"14.399999999999977",m,enhanced_speed,"9.13",m/s,ascent,"93",m,lat_gps,"446909007",semis,lon_gps,"-1457442087",semis,
Data,10,record,timestamp,"1013707503",s,position_lat,"446909872",semicircles,position_long,"-1457441723",semicircles,distance,"1715.1",m,altitude,"14.399999999999977",m,speed,"9.184",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,gps_accuracy,"10",m,enhanced_altitude,"14.399999999999977",m,enhanced_speed,"9.184",m/s,ascent,"93",m,lat_gps,"446909872",semis,lon_gps,"-1457441723",semis,
Data,10,record,timestamp,"1013707504",s,position_lat,"446910555",semicircles,position_long,"-1457441268",semicircles,distance,"1725.13",m,altitude,"14.399999999999977",m,speed,"9.18",m/s,grade,"-0.54",%,vertical_speed,"-0.05",m/s,calories,"0",kcal,gps_accuracy,"10",m,enhanced_altitude,"14.399999999999977",m,enhanced_speed,"9.18",m/s,ascent,"93",m,lat_gps,"446910555",semis,lon_gps,"-1457441268",semis,
Data,10,record,timestamp,"1013707505",s,position_lat,"446911329",semicircles,position_long,"-1457440631",semicircles,distance,"1734.22",m,altitude,"14.399999999999977",m,speed,"9.205",m/s,grade,"-0.63",%,vertical_speed,"-0.059",m/s,calories,"0",kcal,gps_accuracy,"10",m,enhanced_altitude,"14.399999999999977",m,enhanced_speed,"9.205",m/s,ascent,"93",m,lat_gps,"446911329",semis,lon_gps,"-1457440631",semis,
Data,10,record,timestamp,"1013707506",s,position_lat,"446912148",semicircles,position_long,"-1457439903",semicircles,distance,"1742.72",m,altitude,"14.399999999999977",m,speed,"9.21",m/s,grade,"-0.66",%,vertical_speed,"-0.061",m/s,calories,"0",kcal,gps_accuracy,"10",m,enhanced_altitude,"14.399999999999977",m,enhanced_speed,"9.21",m/s,ascent,"93",m,lat_gps,"446912148",semis,lon_gps,"-1457439903",semis,
Data,10,record,timestamp,"1013707507",s,position_lat,"446912876",semicircles,position_long,"-1457439265",semicircles,distance,"1747.47",m,altitude,"14.399999999999977",m,speed,"9.264",m/s,grade,"-0.63",%,vertical_speed,"-0.058",m/s,calories,"0",kcal,gps_accuracy,"10",m,enhanced_altitude,"14.399999999999977",m,enhanced_speed,"9.264",m/s,ascent,"93",m,lat_gps,"446912876",semis,lon_gps,"-1457439265",semis,
Data,10,record,timestamp,"1013707508",s,position_lat,"446913240",semicircles,position_long,"-1457438719",semicircles,distance,"1761.83",m,altitude,"14.0",m,speed,"9.382",m/s,grade,"-0.04",%,vertical_speed,"-0.004",m/s,calories,"0",kcal,gps_accuracy,"9",m,enhanced_altitude,"14.0",m,enhanced_speed,"9.382",m/s,ascent,"93",m,lat_gps,"446913240",semis,lon_gps,"-1457438719",semis,
Data,10,record,timestamp,"1013707509",s,position_lat,"446914105",semicircles,position_long,"-1457438082",semicircles,distance,"1769.43",m,altitude,"14.200000000000045",m,speed,"9.396",m/s,grade,"-0.49",%,vertical_speed,"-0.046",m/s,calories,"0",kcal,gps_accuracy,"8",m,enhanced_altitude,"14.200000000000045",m,enhanced_speed,"9.396",m/s,ascent,"93",m,lat_gps,"446914105",semis,lon_gps,"-1457438082",semis,
Data,10,record,timestamp,"1013707510",s,position_lat,"446915015",semicircles,position_long,"-1457437445",semicircles,distance,"1780.91",m,altitude,"14.600000000000023",m,speed,"9.206",m/s,grade,"-0.04",%,vertical_speed,"-0.004",m/s,calories,"0",kcal,gps_accuracy,"7",m,enhanced_altitude,"14.600000000000023",m,enhanced_speed,"9.206",m/s,ascent,"93",m,lat_gps,"446915015",semis,lon_gps,"-1457437445",semis,
Data,10,record,timestamp,"1013707511",s,position_lat,"446915925",semicircles,position_long,"-1457436717",semicircles,distance,"1789.43",m,altitude,"15.0",m,speed,"9.113",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,gps_accuracy,"7",m,enhanced_altitude,"15.0",m,enhanced_speed,"9.113",m/s,ascent,"93",m,lat_gps,"446915925",semis,lon_gps,"-1457436717",semis,
Data,10,record,timestamp,"1013707512",s,position_lat,"446916790",semicircles,position_long,"-1457435989",semicircles,distance,"1799.77",m,altitude,"14.600000000000023",m,speed,"9.18",m/s,grade,"0.31",%,vertical_speed,"0.029",m/s,calories,"0",kcal,gps_accuracy,"6",m,enhanced_altitude,"14.600000000000023",m,enhanced_speed,"9.18",m/s,ascent,"93",m,lat_gps,"446916790",semis,lon_gps,"-1457435989",semis,
